,station,year,month,day,daily rainfall total (mm),highest 30 min rainfall (mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature (°c),maximum temperature (°c),minimum temperature (°c),mean wind speed (km/h),max wind speed (km/h)
48,Admiralty,2016,2,18,0.0,0.0,0.0,0.0,27.3,30.8,24.6,10.4,45.7
49,Admiralty,2016,2,19,69.0,15.2,27.8,41.6,24.7,26.7,23.5,7.2,32.8
50,Admiralty,2016,2,20,1.4,1.2,1.2,1.4,26.1,28.4,24.2,10.4,38.2
51,Admiralty,2016,2,21,0.0,0.0,0.0,0.0,27.1,31.5,24.6,12.6,42.5
52,Admiralty,2016,2,22,0.0,0.0,0.0,0.0,27.5,31.3,24.9,13.0,38.5
53,Admiralty,2016,2,23,0.0,0.0,0.0,0.0,27.4,30.7,25.2,12.6,36.7
54,Admiralty,2016,2,24,13.4,8.2,8.4,9.6,25.7,29.1,24.0,11.2,34.9
55,Admiralty,2016,2,25,0.2,0.2,0.2,0.2,27.3,31.0,24.8,18.0,58.0
56,Admiralty,2016,2,26,0.0,0.0,0.0,0.0,27.6,31.1,25.1,15.1,43.2
57,Admiralty,2016,2,27,0.0,0.0,0.0,0.0,27.8,31.9,25.1,13.7,43.2
58,Admiralty,2016,2,28,0.0,0.0,0.0,0.0,27.9,31.4,25.7,15.8,46.8
59,Admiralty,2016,2,29,0.2,0.2,0.2,0.2,28.1,31.4,26.1,16.9,47.2
60,Admiralty,2016,3,1,0.0,0.0,0.0,0.0,27.9,31.8,25.7,16.2,44.3
61,Admiralty,2016,3,2,0.0,0.0,0.0,0.0,27.8,31.1,25.5,17.3,48.6
62,Admiralty,2016,3,3,0.0,0.0,0.0,0.0,27.8,32.0,25.6,16.2,52.9
63,Admiralty,2016,3,4,0.6,0.4,0.4,0.4,27.6,30.7,25.8,13.3,37.1
64,Admiralty,2016,3,5,0.0,0.0,0.0,0.0,28.1,32.3,25.8,12.2,39.2
65,Admiralty,2016,3,6,0.0,0.0,0.0,0.0,28.6,33.0,26.5,14.0,38.5
66,Admiralty,2016,3,7,9.4,7.0,8.4,9.2,27.8,31.6,26.0,12.6,37.1
67,Admiralty,2016,3,8,8.2,3.6,4.2,4.6,27.5,31.7,25.4,8.6,31.3
68,Admiralty,2016,3,9,0.0,0.0,0.0,0.0,28.9,33.2,26.3,11.2,31.0
69,Admiralty,2016,3,10,4.0,1.6,2.2,2.4,28.0,34.1,26.3,7.6,26.6
70,Admiralty,2016,3,11,0.0,0.0,0.0,0.0,28.8,33.8,26.2,12.2,37.4
71,Admiralty,2016,3,12,0.0,0.0,0.0,0.0,28.5,32.2,25.7,12.2,34.6
72,Admiralty,2016,3,13,2.2,1.0,1.2,1.8,28.2,32.9,25.2,10.4,35.6
73,Admiralty,2016,3,14,0.4,0.4,0.4,0.4,28.6,33.9,26.3,9.4,36.4
74,Admiralty,2016,3,15,0.0,0.0,0.0,0.0,28.6,32.6,26.2,10.8,34.9
75,Admiralty,2016,3,16,0.0,0.0,0.0,0.0,28.4,34.0,25.1,8.6,26.6
76,Admiralty,2016,3,17,0.0,0.0,0.0,0.0,28.6,34.4,25.5,11.5,31.7
77,Admiralty,2016,3,18,0.0,0.0,0.0,0.0,28.7,33.9,25.9,10.4,32.4
78,Admiralty,2016,3,19,0.0,0.0,0.0,0.0,28.6,33.7,25.6,11.9,33.1
79,Admiralty,2016,3,20,0.4,0.4,0.4,0.4,28.5,32.5,26.2,9.4,27.0
80,Admiralty,2016,3,21,16.0,6.4,9.6,16.0,28.4,35.0,24.3,8.6,39.2
81,Admiralty,2016,3,22,0.2,0.2,0.2,0.2,28.2,31.6,26.8,8.6,41.8
82,Admiralty,2016,3,23,0.0,0.0,0.0,0.0,28.8,33.5,26.0,9.0,31.3
83,Admiralty,2016,3,24,0.0,0.0,0.0,0.0,29.0,33.0,26.7,11.9,32.4
84,Admiralty,2016,3,25,13.4,8.2,13.0,13.4,28.0,34.5,24.3,7.9,40.7
85,Admiralty,2016,3,26,0.0,0.0,0.0,0.0,28.4,31.5,26.0,13.3,40.7
86,Admiralty,2016,3,27,0.0,0.0,0.0,0.0,28.7,32.4,26.7,14.0,44.3
87,Admiralty,2016,3,28,0.0,0.0,0.0,0.0,28.9,32.5,26.6,16.6,44.3
88,Admiralty,2016,3,29,0.0,0.0,0.0,0.0,28.7,32.5,26.3,13.7,42.5
89,Admiralty,2016,3,30,0.0,0.0,0.0,0.0,28.6,32.9,26.0,14.4,37.8
90,Admiralty,2016,3,31,0.0,0.0,0.0,0.0,28.7,32.6,26.1,13.3,33.8
91,Admiralty,2016,4,1,0.0,0.0,0.0,0.0,29.1,33.9,26.4,13.3,38.5
92,Admiralty,2016,4,2,0.0,0.0,0.0,0.0,29.2,33.9,26.1,13.0,41.4
93,Admiralty,2016,4,3,5.2,3.8,4.4,5.2,28.4,33.2,25.2,9.0,28.1
94,Admiralty,2016,4,4,0.2,0.2,0.2,0.2,29.1,33.0,26.8,11.2,36.4
95,Admiralty,2016,4,5,0.0,0.0,0.0,0.0,28.7,32.0,26.7,10.4,33.8
96,Admiralty,2016,4,6,0.0,0.0,0.0,0.0,29.2,34.0,26.2,10.1,32.4
97,Admiralty,2016,4,7,0.0,0.0,0.0,0.0,29.1,34.7,25.6,8.6,30.6
98,Admiralty,2016,4,8,0.0,0.0,0.0,0.0,29.5,35.3,26.5,9.7,28.8
99,Admiralty,2016,4,9,14.0,8.2,9.6,13.8,27.9,32.9,25.3,7.2,33.1
100,Admiralty,2016,4,10,0.0,0.0,0.0,0.0,29.1,35.2,25.2,9.7,31.3
101,Admiralty,2016,4,11,0.0,0.0,0.0,0.0,29.6,33.6,27.2,7.6,31.0
102,Admiralty,2016,4,12,0.6,0.4,0.4,0.4,29.7,34.0,27.0,8.3,36.0
103,Admiralty,2016,4,13,0.0,0.0,0.0,0.0,29.7,34.3,25.9,8.3,42.1
104,Admiralty,2016,4,14,0.0,0.0,0.0,0.0,29.8,33.1,27.7,6.1,24.1
105,Admiralty,2016,4,15,2.4,1.2,2.0,2.2,29.1,32.2,26.3,5.8,23.8
106,Admiralty,2016,4,16,28.0,25.0,27.6,28.0,29.4,36.3,25.8,6.5,32.8
107,Admiralty,2016,4,17,11.0,10.6,11.0,11.0,29.3,34.7,25.2,8.3,43.6
108,Admiralty,2016,4,18,0.2,0.2,0.2,0.2,29.8,35.1,26.2,7.9,26.3
109,Admiralty,2016,4,19,0.0,0.0,0.0,0.0,30.2,33.8,27.2,13.0,36.0
110,Admiralty,2016,4,20,0.0,0.0,0.0,0.0,29.4,34.2,27.4,8.3,31.3
111,Admiralty,2016,4,21,0.0,0.0,0.0,0.0,29.9,33.8,27.0,11.9,33.5
112,Admiralty,2016,4,22,0.0,0.0,0.0,0.0,29.2,33.7,27.4,8.3,31.7
113,Admiralty,2016,4,23,1.0,1.0,1.0,1.0,28.7,32.1,27.3,7.2,33.8
114,Admiralty,2016,4,24,1.4,1.2,1.2,1.4,29.2,33.0,26.7,5.0,23.8
115,Admiralty,2016,4,25,16.4,8.6,13.4,16.4,28.5,33.2,24.0,5.4,33.8
116,Admiralty,2016,4,26,2.6,2.4,2.6,2.6,28.6,33.4,26.6,5.0,33.8
117,Admiralty,2016,4,27,3.6,2.6,3.0,3.4,28.3,34.3,26.3,5.4,32.4
118,Admiralty,2016,4,28,19.6,14.0,18.8,19.6,28.2,33.4,25.5,6.1,31.3
119,Admiralty,2016,4,29,9.0,7.6,8.8,8.8,28.0,34.4,25.2,5.4,28.1
120,Admiralty,2016,4,30,1.2,1.0,1.2,1.2,27.9,35.5,25.2,5.8,40.3
121,Admiralty,2016,5,1,1.4,1.0,1.0,1.4,29.2,33.7,25.6,6.8,27.4
122,Admiralty,2016,5,2,7.4,7.2,7.2,7.2,28.3,32.8,26.0,6.1,33.1
123,Admiralty,2016,5,3,0.0,0.0,0.0,0.0,29.7,34.9,25.5,6.8,28.8
124,Admiralty,2016,5,4,0.0,0.0,0.0,0.0,30.3,34.6,26.9,10.1,29.5
125,Admiralty,2016,5,5,15.8,14.4,14.4,15.8,28.9,34.0,25.0,6.5,43.2
126,Admiralty,2016,5,6,0.0,0.0,0.0,0.0,28.9,35.5,26.6,6.1,41.0
127,Admiralty,2016,5,7,4.2,3.4,3.4,4.2,28.4,34.3,25.8,5.4,37.8
128,Admiralty,2016,5,8,0.0,0.0,0.0,0.0,28.8,33.5,26.0,5.4,22.7
129,Admiralty,2016,5,9,0.0,0.0,0.0,0.0,29.1,33.7,26.0,6.5,50.8
130,Admiralty,2016,5,10,0.0,0.0,0.0,0.0,29.6,34.2,26.7,7.6,29.5
131,Admiralty,2016,5,11,29.2,21.6,25.0,29.2,28.6,34.6,24.5,5.8,50.8
132,Admiralty,2016,5,12,0.2,0.2,0.2,0.2,28.3,33.0,26.6,5.4,25.6
133,Admiralty,2016,5,13,3.2,2.8,3.0,3.2,28.0,31.1,25.3,5.8,35.3
134,Admiralty,2016,5,14,16.2,11.2,14.4,16.2,27.3,32.8,24.6,5.0,25.6
135,Admiralty,2016,5,15,6.6,5.2,5.2,6.4,28.1,34.4,26.0,5.8,25.9
136,Admiralty,2016,5,16,2.4,1.6,1.6,2.4,28.0,32.5,25.5,7.2,39.6
137,Admiralty,2016,5,17,3.2,3.0,3.2,3.2,28.6,34.5,26.6,5.4,32.0
138,Admiralty,2016,5,18,51.0,27.0,30.2,31.6,27.2,31.2,24.8,6.5,34.9
139,Admiralty,2016,5,19,2.8,2.6,2.8,2.8,28.0,32.5,25.5,5.8,22.0
140,Admiralty,2016,5,20,0.2,0.2,0.2,0.2,29.2,32.7,26.8,5.4,21.2
141,Admiralty,2016,5,21,0.2,0.2,0.2,0.2,28.2,30.7,25.0,10.1,40.0
142,Admiralty,2016,5,22,18.6,12.6,14.6,17.2,28.2,33.7,24.6,8.3,58.0
143,Admiralty,2016,5,23,0.0,0.0,0.0,0.0,29.8,35.5,25.5,5.8,28.8
144,Admiralty,2016,5,24,2.2,2.2,2.2,2.2,29.6,32.4,26.3,6.8,39.6
145,Admiralty,2016,5,25,20.0,16.4,19.8,20.0,29.8,35.0,25.1,6.1,33.1
146,Admiralty,2016,5,26,2.4,2.2,2.2,2.2,28.6,31.8,26.2,6.8,32.8
147,Admiralty,2016,5,27,0.0,0.0,0.0,0.0,30.0,33.1,27.9,6.5,30.6
148,Admiralty,2016,5,28,23.6,18.2,20.2,20.8,28.6,32.5,23.7,5.8,48.2
149,Admiralty,2016,5,29,0.0,0.0,0.0,0.0,29.8,33.9,26.8,6.1,22.0
150,Admiralty,2016,5,30,0.2,0.2,0.2,0.2,28.4,33.2,25.5,7.2,47.2
151,Admiralty,2016,5,31,0.0,0.0,0.0,0.0,28.9,33.5,25.5,7.2,31.3
152,Admiralty,2016,6,1,0.6,0.2,0.4,0.4,27.3,29.8,24.9,7.2,38.9
153,Admiralty,2016,6,2,7.0,3.0,3.6,5.4,27.3,32.6,25.0,4.7,44.3
154,Admiralty,2016,6,3,4.6,2.4,3.6,4.2,26.9,33.3,24.3,5.4,31.7
155,Admiralty,2016,6,4,0.4,0.2,0.2,0.4,26.4,27.3,25.1,5.4,34.6
156,Admiralty,2016,6,5,0.0,0.0,0.0,0.0,28.4,33.2,25.2,5.0,20.2
157,Admiralty,2016,6,6,0.0,0.0,0.0,0.0,29.4,33.9,27.2,5.8,36.4
158,Admiralty,2016,6,7,0.0,0.0,0.0,0.0,28.9,33.7,26.4,6.1,28.8
159,Admiralty,2016,6,8,17.8,11.2,13.4,17.0,27.2,30.5,22.6,5.0,42.8
160,Admiralty,2016,6,9,17.2,7.2,7.4,7.4,28.0,31.8,24.6,5.0,33.5
161,Admiralty,2016,6,10,0.0,0.0,0.0,0.0,28.3,32.1,25.6,5.4,22.7
162,Admiralty,2016,6,11,9.8,5.4,5.6,7.8,27.6,31.7,26.4,5.0,24.1
163,Admiralty,2016,6,12,0.0,0.0,0.0,0.0,28.4,32.6,26.0,5.0,28.8
164,Admiralty,2016,6,13,0.0,0.0,0.0,0.0,28.3,31.1,26.2,5.8,25.6
165,Admiralty,2016,6,14,1.2,1.0,1.0,1.0,28.0,30.0,26.4,5.4,25.9
166,Admiralty,2016,6,15,10.2,8.2,9.8,9.8,27.4,29.9,24.1,6.1,36.7
167,Admiralty,2016,6,16,7.2,4.2,4.4,4.4,27.6,31.3,25.8,4.7,34.6
168,Admiralty,2016,6,17,7.8,4.8,6.0,6.0,25.9,29.1,24.3,9.0,46.4
169,Admiralty,2016,6,18,0.2,0.2,0.2,0.2,27.1,30.7,25.1,6.1,22.0
170,Admiralty,2016,6,19,0.0,0.0,0.0,0.0,27.5,30.9,25.2,5.0,13.7
171,Admiralty,2016,6,20,0.0,0.0,0.0,0.0,28.3,31.1,25.9,7.2,33.5
172,Admiralty,2016,6,21,0.0,0.0,0.0,0.0,28.6,31.6,26.2,5.4,27.0
173,Admiralty,2016,6,22,1.6,0.6,0.8,1.0,26.9,31.0,24.9,5.8,22.3
174,Admiralty,2016,6,23,0.0,0.0,0.0,0.0,29.2,32.7,26.0,5.4,24.8
175,Admiralty,2016,6,24,28.8,13.2,15.4,23.2,26.9,29.8,22.8,6.1,54.0
176,Admiralty,2016,6,25,0.2,0.2,0.2,0.2,29.2,33.4,26.4,6.5,23.8
177,Admiralty,2016,6,26,1.2,1.2,1.2,1.2,28.2,31.0,26.3,5.4,33.1
178,Admiralty,2016,6,27,0.0,0.0,0.0,0.0,28.9,32.1,27.6,5.8,25.9
179,Admiralty,2016,6,28,0.0,0.0,0.0,0.0,29.8,33.3,26.9,7.2,27.7
180,Admiralty,2016,6,29,0.0,0.0,0.0,0.0,30.5,34.3,26.9,6.1,31.3
181,Admiralty,2016,6,30,0.0,0.0,0.0,0.0,30.3,33.7,28.4,7.9,28.1
182,Admiralty,2016,7,1,0.0,0.0,0.0,0.0,29.7,34.1,26.0,8.3,35.3
183,Admiralty,2016,7,2,0.0,0.0,0.0,0.0,30.4,34.3,28.1,7.2,24.1
184,Admiralty,2016,7,3,0.0,0.0,0.0,0.0,30.6,34.7,28.4,7.9,24.5
185,Admiralty,2016,7,4,0.0,0.0,0.0,0.0,30.5,34.4,28.2,7.6,25.6
186,Admiralty,2016,7,5,0.0,0.0,0.0,0.0,30.5,34.4,27.3,7.2,29.2
187,Admiralty,2016,7,6,0.0,0.0,0.0,0.0,29.3,32.7,25.0,6.5,38.2
188,Admiralty,2016,7,7,4.4,4.4,4.4,4.4,29.5,32.5,26.7,6.5,34.6
189,Admiralty,2016,7,8,53.8,40.6,50.2,53.2,28.1,31.0,22.3,6.5,49.0
190,Admiralty,2016,7,9,0.0,0.0,0.0,0.0,29.7,33.6,26.3,6.5,26.6
191,Admiralty,2016,7,10,0.0,0.0,0.0,0.0,29.6,33.6,26.9,5.8,31.3
192,Admiralty,2016,7,11,1.2,0.8,1.0,1.2,27.9,31.0,25.2,6.5,37.4
193,Admiralty,2016,7,12,0.0,0.0,0.0,0.0,30.2,34.6,27.3,5.4,24.8
194,Admiralty,2016,7,13,23.6,10.8,17.8,23.2,27.6,29.4,23.6,6.1,51.5
195,Admiralty,2016,7,14,2.8,2.2,2.4,2.6,26.9,30.5,24.1,5.4,44.6
196,Admiralty,2016,7,15,76.4,48.0,57.6,74.8,26.4,31.2,23.4,5.8,47.2
197,Admiralty,2016,7,16,0.0,0.0,0.0,0.0,28.1,32.9,25.0,6.5,34.2
198,Admiralty,2016,7,17,0.8,0.8,0.8,0.8,27.4,34.7,25.4,5.0,35.6
199,Admiralty,2016,7,18,0.8,0.4,0.6,0.8,27.6,31.4,25.0,6.5,31.3
200,Admiralty,2016,7,19,6.8,3.4,4.0,5.2,27.4,31.3,23.2,11.5,44.3
201,Admiralty,2016,7,20,27.0,20.6,23.8,25.4,27.0,29.5,22.5,6.5,47.2
202,Admiralty,2016,7,21,3.8,1.2,1.8,3.2,27.6,31.6,24.8,5.8,31.0
203,Admiralty,2016,7,22,3.8,1.0,1.4,1.8,25.9,27.5,24.8,6.1,32.0
204,Admiralty,2016,7,23,0.2,0.2,0.2,0.2,27.0,32.2,24.4,6.1,33.5
205,Admiralty,2016,7,24,3.0,1.4,1.6,2.2,26.7,31.3,24.8,5.0,27.0
206,Admiralty,2016,7,25,0.6,0.6,0.6,0.6,27.3,30.0,25.4,6.1,27.4
207,Admiralty,2016,7,26,9.0,7.4,9.0,9.0,26.2,28.5,22.9,5.0,44.6
208,Admiralty,2016,7,27,0.0,0.0,0.0,0.0,28.3,33.1,24.7,5.4,21.6
209,Admiralty,2016,7,28,35.6,31.0,33.8,35.6,26.9,31.0,22.2,6.1,51.1
210,Admiralty,2016,7,29,0.0,0.0,0.0,0.0,28.5,32.2,25.5,6.1,30.2
211,Admiralty,2016,7,30,0.0,0.0,0.0,0.0,29.0,32.6,26.2,4.7,22.0
212,Admiralty,2016,7,31,3.0,2.8,3.0,3.0,27.7,33.1,25.6,6.1,35.3
213,Admiralty,2016,8,1,0.0,0.0,0.0,0.0,27.2,30.6,25.0,7.9,33.5
214,Admiralty,2016,8,2,0.0,0.0,0.0,0.0,29.1,32.3,26.9,9.0,32.0
215,Admiralty,2016,8,3,1.6,1.4,1.6,1.6,27.5,30.8,21.9,7.2,65.2
216,Admiralty,2016,8,4,0.0,0.0,0.0,0.0,28.6,31.5,26.8,7.6,30.6
217,Admiralty,2016,8,5,0.0,0.0,0.0,0.0,29.6,33.3,27.7,6.1,22.7
218,Admiralty,2016,8,6,0.0,0.0,0.0,0.0,28.5,32.0,26.0,6.5,28.8
219,Admiralty,2016,8,7,0.0,0.0,0.0,0.0,29.2,32.8,26.4,6.1,29.2
220,Admiralty,2016,8,8,0.0,0.0,0.0,0.0,29.5,32.5,27.6,7.2,24.8
221,Admiralty,2016,8,9,0.0,0.0,0.0,0.0,29.4,33.2,26.1,7.6,32.8
222,Admiralty,2016,8,10,0.0,0.0,0.0,0.0,29.9,33.0,27.4,6.8,31.3
223,Admiralty,2016,8,11,27.2,14.2,16.4,16.4,28.5,31.1,24.9,6.5,33.8
224,Admiralty,2016,8,12,18.2,16.8,17.4,17.4,28.4,31.2,24.3,5.4,42.1
225,Admiralty,2016,8,13,0.8,0.8,0.8,0.8,29.1,32.2,26.8,6.5,32.8
226,Admiralty,2016,8,14,1.2,1.2,1.2,1.2,28.9,32.4,25.0,9.4,38.9
227,Admiralty,2016,8,15,1.4,1.4,1.4,1.4,29.4,33.2,26.8,7.2,32.4
228,Admiralty,2016,8,16,0.0,0.0,0.0,0.0,29.4,32.8,25.4,7.2,33.1
229,Admiralty,2016,8,17,26.4,15.0,15.4,15.6,28.2,32.8,24.8,6.8,35.6
230,Admiralty,2016,8,18,0.0,0.0,0.0,0.0,29.8,33.2,26.5,6.8,30.2
231,Admiralty,2016,8,19,6.8,3.4,4.6,6.0,28.4,32.3,23.2,7.2,52.9
232,Admiralty,2016,8,20,6.0,5.8,6.0,6.0,29.6,33.7,25.8,6.5,30.2
233,Admiralty,2016,8,21,20.2,12.4,19.2,20.2,27.9,30.6,22.7,6.1,52.9
234,Admiralty,2016,8,22,0.0,0.0,0.0,0.0,28.8,31.6,27.1,5.4,24.8
235,Admiralty,2016,8,23,0.0,0.0,0.0,0.0,29.2,31.4,26.7,5.4,29.5
236,Admiralty,2016,8,24,25.6,13.6,20.6,23.8,27.6,31.0,23.7,9.0,55.4
237,Admiralty,2016,8,25,0.0,0.0,0.0,0.0,29.2,32.4,26.8,8.3,33.1
238,Admiralty,2016,8,26,0.0,0.0,0.0,0.0,29.1,32.2,26.3,10.4,51.8
239,Admiralty,2016,8,27,0.0,0.0,0.0,0.0,29.6,32.5,27.8,7.6,34.6
240,Admiralty,2016,8,28,24.8,24.8,24.8,24.8,28.4,32.1,24.1,5.8,39.2
241,Admiralty,2016,8,29,0.0,0.0,0.0,0.0,29.2,33.5,25.8,7.6,25.6
242,Admiralty,2016,8,30,3.2,1.6,1.6,1.6,27.3,29.6,25.1,5.4,34.9
243,Admiralty,2016,8,31,0.0,0.0,0.0,0.0,27.8,32.2,25.7,5.4,32.8
244,Admiralty,2016,9,1,16.0,8.2,9.8,12.6,26.4,31.0,24.6,5.0,26.6
245,Admiralty,2016,9,2,0.0,0.0,0.0,0.0,28.3,32.8,24.0,5.8,25.9
246,Admiralty,2016,9,3,0.0,0.0,0.0,0.0,29.2,34.1,25.8,5.8,23.8
247,Admiralty,2016,9,4,0.0,0.0,0.0,0.0,28.3,33.0,26.4,6.1,34.9
248,Admiralty,2016,9,5,0.0,0.0,0.0,0.0,28.0,30.8,25.4,7.6,33.8
249,Admiralty,2016,9,6,0.0,0.0,0.0,0.0,29.2,32.6,26.4,8.3,31.7
250,Admiralty,2016,9,7,20.8,12.4,16.6,18.8,27.4,29.3,22.9,7.9,45.7
251,Admiralty,2016,9,8,0.0,0.0,0.0,0.0,29.3,32.4,27.5,6.5,28.8
252,Admiralty,2016,9,9,8.0,6.0,7.8,7.8,26.8,33.3,23.7,6.8,44.6
253,Admiralty,2016,9,10,2.0,1.8,1.8,2.0,27.1,31.4,23.1,5.4,31.7
254,Admiralty,2016,9,11,9.2,7.6,8.6,9.0,28.7,32.9,22.8,6.8,53.3
255,Admiralty,2016,9,12,0.2,0.2,0.2,0.2,25.9,27.8,24.9,6.5,45.7
256,Admiralty,2016,9,13,0.0,0.0,0.0,0.0,28.9,33.5,25.1,6.1,24.5
257,Admiralty,2016,9,14,7.2,5.2,6.2,6.2,26.8,30.4,23.4,6.5,38.9
258,Admiralty,2016,9,15,0.0,0.0,0.0,0.0,29.4,33.5,25.6,5.0,24.1
259,Admiralty,2016,9,16,13.2,5.0,9.6,13.0,28.1,32.1,22.7,9.0,59.8
260,Admiralty,2016,9,17,0.0,0.0,0.0,0.0,28.6,32.3,25.1,7.2,39.6
261,Admiralty,2016,9,18,2.8,1.8,2.0,2.6,28.3,32.7,23.4,7.9,39.6
262,Admiralty,2016,9,19,1.8,1.2,1.8,1.8,28.4,30.7,25.9,8.6,36.0
263,Admiralty,2016,9,20,2.0,1.4,2.0,2.0,28.0,31.5,24.0,11.5,50.0
264,Admiralty,2016,9,21,2.2,0.8,1.4,1.8,27.6,32.5,24.3,9.0,43.2
265,Admiralty,2016,9,22,0.0,0.0,0.0,0.0,28.1,32.1,25.6,7.6,29.5
266,Admiralty,2016,9,23,0.0,0.0,0.0,0.0,28.5,33.3,25.9,7.9,31.3
267,Admiralty,2016,9,24,0.0,0.0,0.0,0.0,29.2,34.5,25.6,8.3,28.4
268,Admiralty,2016,9,25,0.2,0.2,0.2,0.2,28.6,32.5,24.9,6.8,42.1
269,Admiralty,2016,9,26,0.0,0.0,0.0,0.0,28.5,33.3,25.9,7.9,38.5
