,station,year,month,day,daily rainfall total (mm),highest 30 min rainfall (mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature (°c),maximum temperature (°c),minimum temperature (°c),mean wind speed (km/h),max wind speed (km/h),mean temperature (â°c),maximum temperature (â°c),minimum temperature (â°c)
0,Admiralty,2020.0,1.0,1.0,0.0,0.0,0.0,0.0,27.5,31.1,25.4,22.0,56.5,,,
1,Admiralty,2020.0,1.0,2.0,0.0,0.0,0.0,0.0,27.4,30.3,25.0,20.2,57.6,,,
2,Admiralty,2020.0,1.0,3.0,0.2,0.2,0.2,0.2,27.5,30.4,25.7,22.7,52.2,,,
3,Admiralty,2020.0,1.0,4.0,7.0,6.2,6.8,7.0,26.7,30.3,25.2,20.9,58.7,,,
4,Admiralty,2020.0,1.0,5.0,0.0,0.0,0.0,0.0,27.6,31.6,25.1,22.3,45.4,,,
5,Admiralty,2020.0,1.0,6.0,4.8,1.6,2.8,3.8,26.0,30.7,23.8,18.0,51.5,,,
6,Admiralty,2020.0,1.0,7.0,2.0,0.8,1.4,1.8,25.9,29.6,23.3,18.7,54.7,,,
7,Admiralty,2020.0,1.0,8.0,1.2,1.2,1.2,1.2,27.2,30.8,25.0,20.9,50.0,,,
8,Admiralty,2020.0,1.0,9.0,0.0,0.0,0.0,0.0,27.5,31.3,25.6,22.3,52.2,,,
9,Admiralty,2020.0,1.0,10.0,0.4,0.4,0.4,0.4,26.9,30.3,25.1,16.2,43.9,,,
10,Admiralty,2020.0,1.0,11.0,0.0,0.0,0.0,0.0,27.3,30.1,25.1,15.1,35.6,,,
11,Admiralty,2020.0,1.0,12.0,0.0,0.0,0.0,0.0,27.7,32.4,25.1,15.1,38.5,,,
12,Admiralty,2020.0,1.0,13.0,0.0,0.0,0.0,0.0,27.2,31.7,24.3,19.1,43.6,,,
13,Admiralty,2020.0,1.0,14.0,0.0,0.0,0.0,0.0,27.2,31.8,24.6,20.9,45.0,,,
14,Admiralty,2020.0,1.0,15.0,1.0,1.0,1.0,1.0,27.2,30.5,25.2,19.8,49.0,,,
15,Admiralty,2020.0,1.0,16.0,0.2,0.2,0.2,0.2,27.5,31.6,25.9,17.3,38.9,,,
16,Admiralty,2020.0,1.0,17.0,0.0,0.0,0.0,0.0,27.8,32.4,24.8,19.8,42.8,,,
17,Admiralty,2020.0,1.0,18.0,0.2,0.2,0.2,0.2,27.7,32.1,25.4,19.1,43.9,,,
18,Admiralty,2020.0,1.0,19.0,0.0,0.0,0.0,0.0,28.0,32.6,25.6,22.0,47.9,,,
19,Admiralty,2020.0,1.0,20.0,0.0,0.0,0.0,0.0,27.6,31.5,25.8,22.0,55.1,,,
20,Admiralty,2020.0,1.0,21.0,24.6,10.6,12.6,13.8,25.9,27.6,24.1,19.4,50.0,,,
21,Admiralty,2020.0,1.0,22.0,0.0,0.0,0.0,0.0,27.6,31.6,25.0,23.0,49.7,,,
22,Admiralty,2020.0,1.0,23.0,0.0,0.0,0.0,0.0,27.7,31.9,25.2,19.8,46.1,,,
23,Admiralty,2020.0,1.0,24.0,0.0,0.0,0.0,0.0,27.6,31.3,25.0,21.2,47.5,,,
24,Admiralty,2020.0,1.0,25.0,0.0,0.0,0.0,0.0,27.6,32.7,24.4,19.4,41.0,,,
25,Admiralty,2020.0,1.0,26.0,0.0,0.0,0.0,0.0,28.1,33.7,24.8,17.3,41.0,,,
26,Admiralty,2020.0,1.0,27.0,39.8,22.2,33.6,39.0,27.4,33.3,23.8,16.2,35.3,,,
27,Admiralty,2020.0,1.0,28.0,0.0,0.0,0.0,0.0,28.2,33.0,25.7,16.9,38.9,,,
28,Admiralty,2020.0,1.0,29.0,54.2,22.4,25.4,26.0,26.0,29.3,23.3,12.6,52.2,,,
29,Admiralty,2020.0,1.0,30.0,0.0,0.0,0.0,0.0,26.9,31.8,23.4,17.6,44.6,,,
30,Admiralty,2020.0,1.0,31.0,0.0,0.0,0.0,0.0,27.9,31.9,25.7,22.3,52.2,,,
31,Admiralty,2020.0,2.0,1.0,0.0,0.0,0.0,0.0,27.7,30.7,25.9,24.5,60.5,,,
32,Admiralty,2020.0,2.0,2.0,0.0,0.0,0.0,0.0,27.2,30.9,25.5,25.2,61.6,,,
33,Admiralty,2020.0,2.0,3.0,0.0,0.0,0.0,0.0,27.4,31.6,24.6,22.0,49.7,,,
34,Admiralty,2020.0,2.0,4.0,0.0,0.0,0.0,0.0,27.1,31.4,24.4,20.2,49.7,,,
35,Admiralty,2020.0,2.0,5.0,0.0,0.0,0.0,0.0,27.4,32.1,24.7,20.5,46.4,,,
36,Admiralty,2020.0,2.0,6.0,0.0,0.0,0.0,0.0,27.8,31.5,25.4,23.0,48.6,,,
37,Admiralty,2020.0,2.0,7.0,0.0,0.0,0.0,0.0,27.5,31.1,25.1,23.4,50.0,,,
38,Admiralty,2020.0,2.0,8.0,0.0,0.0,0.0,0.0,27.3,30.9,24.3,19.1,42.5,,,
39,Admiralty,2020.0,2.0,9.0,32.4,13.6,15.2,17.2,25.9,29.4,23.1,14.4,46.8,,,
40,Admiralty,2020.0,2.0,10.0,6.8,4.0,4.8,6.6,26.6,32.9,23.3,13.0,37.8,,,
41,Admiralty,2020.0,2.0,11.0,18.4,7.0,8.0,13.8,26.5,28.9,25.0,16.2,39.2,,,
42,Admiralty,2020.0,2.0,12.0,3.2,3.2,3.2,3.2,27.5,31.7,25.0,17.3,40.7,,,
43,Admiralty,2020.0,2.0,13.0,0.0,0.0,0.0,0.0,28.0,32.3,25.6,20.5,42.1,,,
44,Admiralty,2020.0,2.0,14.0,0.0,0.0,0.0,0.0,28.0,32.6,25.4,20.2,41.8,,,
45,Admiralty,2020.0,2.0,15.0,0.0,0.0,0.0,0.0,28.4,34.8,24.7,14.0,31.7,,,
46,Admiralty,2020.0,2.0,16.0,4.6,2.2,2.6,3.8,27.5,35.5,24.7,12.6,34.2,,,
47,Admiralty,2020.0,2.0,17.0,0.0,0.0,0.0,0.0,28.1,33.2,25.5,19.1,48.2,,,
48,Admiralty,2020.0,2.0,18.0,1.0,0.8,1.0,1.0,26.4,29.4,23.9,20.9,53.3,,,
49,Admiralty,2020.0,2.0,19.0,0.0,0.0,0.0,0.0,27.6,32.0,25.6,23.0,55.8,,,
50,Admiralty,2020.0,2.0,20.0,1.0,0.8,0.8,0.8,27.4,31.6,25.0,25.2,59.8,,,
51,Admiralty,2020.0,2.0,21.0,4.8,1.4,1.6,2.6,26.6,29.7,24.0,21.6,65.9,,,
52,Admiralty,2020.0,2.0,22.0,0.0,0.0,0.0,0.0,27.5,30.6,25.5,25.2,60.5,,,
53,Admiralty,2020.0,2.0,23.0,0.0,0.0,0.0,0.0,27.5,31.0,25.1,25.6,59.8,,,
54,Admiralty,2020.0,2.0,24.0,0.2,0.2,0.2,0.2,26.8,29.7,25.6,24.1,69.8,,,
55,Admiralty,2020.0,2.0,25.0,0.0,0.0,0.0,0.0,27.7,31.6,25.2,23.0,50.8,,,
56,Admiralty,2020.0,2.0,26.0,0.0,0.0,0.0,0.0,27.9,32.4,25.1,22.3,49.0,,,
57,Admiralty,2020.0,2.0,27.0,0.0,0.0,0.0,0.0,28.1,32.8,25.3,21.6,47.2,,,
58,Admiralty,2020.0,2.0,28.0,0.0,0.0,0.0,0.0,28.0,32.3,25.4,22.0,47.5,,,
59,Admiralty,2020.0,2.0,29.0,0.0,0.0,0.0,0.0,27.8,32.5,24.9,22.3,45.7,,,
60,Admiralty,2020.0,3.0,1.0,0.0,0.0,0.0,0.0,27.9,32.7,24.8,20.2,51.1,,,
61,Admiralty,2020.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,32.8,24.9,19.1,43.9,,,
62,Admiralty,2020.0,3.0,3.0,0.0,0.0,0.0,0.0,28.0,32.1,25.4,21.6,47.5,,,
63,Admiralty,2020.0,3.0,4.0,0.6,0.6,0.6,0.6,28.3,33.1,25.8,18.4,41.4,,,
64,Admiralty,2020.0,3.0,5.0,1.6,0.6,1.0,1.2,27.1,29.9,25.0,17.6,39.6,,,
65,Admiralty,2020.0,3.0,6.0,0.0,0.0,0.0,0.0,27.5,31.7,25.1,13.3,38.2,,,
66,Admiralty,2020.0,3.0,7.0,5.2,2.8,3.4,3.6,27.8,33.7,25.9,16.2,57.2,,,
67,Admiralty,2020.0,3.0,8.0,16.4,10.8,15.0,15.4,27.9,33.6,25.6,12.6,31.0,,,
68,Admiralty,2020.0,3.0,9.0,0.2,0.2,0.2,0.2,28.8,36.0,25.5,12.2,31.3,,,
69,Admiralty,2020.0,3.0,10.0,0.0,0.0,0.0,0.0,29.2,35.7,26.3,15.5,37.4,,,
70,Admiralty,2020.0,3.0,11.0,16.0,15.0,16.0,16.0,28.6,34.7,24.2,15.5,54.7,,,
71,Admiralty,2020.0,3.0,12.0,0.0,0.0,0.0,0.0,28.5,33.3,25.6,19.4,49.0,,,
72,Admiralty,2020.0,3.0,13.0,0.0,0.0,0.0,0.0,29.3,36.0,25.8,16.9,41.4,,,
73,Admiralty,2020.0,3.0,14.0,0.0,0.0,0.0,0.0,28.9,33.5,26.5,18.7,41.8,,,
74,Admiralty,2020.0,3.0,15.0,0.0,0.0,0.0,0.0,28.9,33.1,26.7,21.6,46.1,,,
75,Admiralty,2020.0,3.0,16.0,0.0,0.0,0.0,0.0,28.5,32.7,26.6,22.3,61.2,,,
76,Admiralty,2020.0,3.0,17.0,0.0,0.0,0.0,0.0,28.5,32.4,25.9,20.9,50.4,,,
77,Admiralty,2020.0,3.0,18.0,5.4,3.4,3.6,5.4,27.9,32.0,25.5,18.7,44.6,,,
78,Admiralty,2020.0,3.0,19.0,0.0,0.0,0.0,0.0,28.3,33.9,25.7,16.2,41.0,,,
79,Admiralty,2020.0,3.0,20.0,0.0,0.0,0.0,0.0,28.1,32.8,26.0,17.6,41.0,,,
80,Admiralty,2020.0,3.0,21.0,45.2,26.8,39.2,45.0,27.5,32.0,24.1,16.9,39.2,,,
81,Admiralty,2020.0,3.0,22.0,26.8,12.8,24.0,26.8,27.3,33.8,23.6,13.0,53.6,,,
82,Admiralty,2020.0,3.0,23.0,19.4,9.0,12.8,18.0,26.5,30.4,24.0,11.9,32.8,,,
83,Admiralty,2020.0,3.0,24.0,0.2,0.2,0.2,0.2,28.2,33.6,24.7,17.3,47.5,,,
84,Admiralty,2020.0,3.0,25.0,0.0,0.0,0.0,0.0,28.4,32.0,25.8,14.4,38.2,,,
85,Admiralty,2020.0,3.0,26.0,0.0,0.0,0.0,0.0,29.0,33.6,26.0,17.6,39.2,,,
86,Admiralty,2020.0,3.0,27.0,30.6,23.0,28.8,28.8,28.1,34.6,23.8,14.8,44.3,,,
87,Admiralty,2020.0,3.0,28.0,14.2,10.6,14.0,14.0,28.8,34.9,25.8,14.0,36.4,,,
88,Admiralty,2020.0,3.0,29.0,0.0,0.0,0.0,0.0,28.9,33.9,26.3,18.7,37.8,,,
89,Admiralty,2020.0,3.0,30.0,0.2,0.2,0.2,0.2,28.9,34.8,25.9,15.1,35.6,,,
90,Admiralty,2020.0,3.0,31.0,0.0,0.0,0.0,0.0,29.4,35.0,26.6,16.2,39.6,,,
91,Admiralty,2020.0,4.0,1.0,     0.4,0.4,0.4,0.4,,,,    13.7,34.6,29.2,35.7,26.0
92,Admiralty,2020.0,4.0,2.0,     5.0,3.0,4.6,5.0,,,,    15.4,51.1,28.5,35.2,25.3
93,Admiralty,2020.0,4.0,3.0,     8.6,6.2,6.4,7.2,,,,    14.4,41.5,27.9,32.7,24.4
94,Admiralty,2020.0,4.0,4.0,     0.0,0.0,0.0,0.0,,,,    16.1,40.7,29.2,33.8,26.4
95,Admiralty,2020.0,4.0,5.0,     0.0,0.0,0.0,0.0,,,,    13.4,46.9,28.2,33.8,25.3
96,Admiralty,2020.0,4.0,6.0,     0.0,0.0,0.0,0.0,,,,    11.2,35.6,27.7,30.8,25.9
97,Admiralty,2020.0,4.0,7.0,    30.0,14.8,17.2,24.8,,,,-,33.2,27.4,31.8,23.1
98,Admiralty,2020.0,4.0,8.0,    33.6,27.6,32.8,33.0,,,,    12.1,35.6,27.9,35.1,23.3
99,Admiralty,2020.0,4.0,9.0,     0.2,0.2,0.2,0.2,,,,    15.3,44.6,28.7,34.4,25.3
100,Admiralty,2020.0,4.0,10.0,     0.0,0.0,0.0,0.0,,,,    14.3,37.8,28.8,35.1,25.4
101,Admiralty,2020.0,4.0,11.0,     0.4,0.4,0.4,0.4,,,,    16.3,39.6,28.7,33.4,26.8
102,Admiralty,2020.0,4.0,12.0,     0.0,0.0,0.0,0.0,,,,    16.2,36.3,28.7,33.0,26.6
103,Admiralty,2020.0,4.0,13.0,    27.6,22.2,27.4,27.6,,,,    14.2,51.5,28.2,32.7,22.4
104,Admiralty,2020.0,4.0,14.0,     0.0,0.0,0.0,0.0,,,,    19.0,44.6,29.2,33.7,26.3
105,Admiralty,2020.0,4.0,15.0,     0.0,0.0,0.0,0.0,,,,    18.1,45.4,29.3,33.0,26.2
106,Admiralty,2020.0,4.0,16.0,     0.0,0.0,0.0,0.0,,,,    18.5,41.9,29.5,34.4,26.4
107,Admiralty,2020.0,4.0,17.0,     0.0,0.0,0.0,0.0,,,,    15.7,37.0,29.5,34.3,26.6
108,Admiralty,2020.0,4.0,18.0,     0.0,0.0,0.0,0.0,,,,    16.4,43.5,29.3,34.4,26.2
109,Admiralty,2020.0,4.0,19.0,     0.0,0.0,0.0,0.0,,,,    16.4,36.7,30.1,34.7,27.6
110,Admiralty,2020.0,4.0,20.0,     0.0,0.0,0.0,0.0,,,,    17.9,37.0,30.0,34.5,27.2
111,Admiralty,2020.0,4.0,21.0,    63.2,30.0,51.8,61.8,,,,    14.1,46.1,28.4,32.9,23.3
112,Admiralty,2020.0,4.0,22.0,     1.0,0.8,1.0,1.2,,,,    15.1,45.7,29.1,34.9,26.9
113,Admiralty,2020.0,4.0,23.0,    12.6,6.8,6.8,6.8,,,,    11.5,41.9,27.7,34.2,25.5
114,Admiralty,2020.0,4.0,24.0,     4.0,1.2,2.2,3.2,,,,     9.6,36.3,27.2,34.6,25.1
115,Admiralty,2020.0,4.0,25.0,     2.4,2.2,2.2,2.2,,,,    10.3,37.4,27.2,31.3,25.8
116,Admiralty,2020.0,4.0,26.0,     2.2,1.6,1.8,2.0,,,,    11.0,35.6,27.0,32.5,25.5
117,Admiralty,2020.0,4.0,27.0,     0.0,0.0,0.0,0.0,,,,    11.2,42.0,27.2,30.7,24.9
118,Admiralty,2020.0,4.0,28.0,-,0.0,0.0,0.0,,,,    10.9,25.9,28.4,31.8,26.0
119,Admiralty,2020.0,4.0,29.0,-,2.4,3.0,5.4,,,,    11.0,42.0,28.9,34.5,25.1
120,Admiralty,2020.0,4.0,30.0,     9.2,3.8,4.2,4.2,,,,    11.5,30.6,27.7,33.6,24.8
121,Admiralty,2020.0,5.0,1.0,     8.6,     2.6,     4.4,     8.6,,,,9.7,41.5,26.3,30.4,24.7
122,Admiralty,2020.0,5.0,2.0,     0.0,     0.0,     0.0,     0.0,,,,11.7,32.8,28.1,31.7,25.5
123,Admiralty,2020.0,5.0,3.0,     6.0,     4.4,     5.6,     5.8,,,,9.8,26.3,28.6,33.1,25.2
124,Admiralty,2020.0,5.0,4.0,     0.2,     0.2,     0.2,     0.2,,,,13.0,29.8,27.8,30.9,26.1
125,Admiralty,2020.0,5.0,5.0,     3.0,     3.0,     3.0,     3.0,,,,12.2,45.0,28.3,35.0,25.6
126,Admiralty,2020.0,5.0,6.0,     0.2,     0.2,     0.2,     0.2,,,,7.9,37.4,28.4,31.6,25.0
127,Admiralty,2020.0,5.0,7.0,     0.0,     0.0,     0.0,     0.0,,,,10.3,35.0,29.8,35.0,27.6
128,Admiralty,2020.0,5.0,8.0,     8.4,     3.8,     4.4,     7.0,,,,9.2,29.8,28.8,32.3,25.3
129,Admiralty,2020.0,5.0,9.0,     1.6,     1.4,     1.4,     1.4,,,,7.9,25.9,30.6,35.2,27.4
130,Admiralty,2020.0,5.0,10.0,     0.2,     0.2,     0.2,     0.2,,,,12.4,37.8,29.6,32.3,26.3
131,Admiralty,2020.0,5.0,11.0,     1.2,     0.6,     1.0,     1.2,,,,11.0,35.9,29.1,32.8,25.9
132,Admiralty,2020.0,5.0,12.0,     0.0,     0.0,     0.0,     0.0,,,,12.6,37.8,30.0,34.7,28.3
133,Admiralty,2020.0,5.0,13.0,     2.4,     1.4,     1.4,     1.6,,,,10.8,38.2,27.8,31.3,24.7
134,Admiralty,2020.0,5.0,14.0,     0.0,     0.0,     0.0,     0.0,,,,12.4,35.6,29.1,34.2,25.6
135,Admiralty,2020.0,5.0,15.0,     0.0,     0.0,     0.0,     0.0,,,,9.9,32.4,30.1,34.7,27.0
136,Admiralty,2020.0,5.0,16.0,    10.8,    10.4,    10.8,    10.8,,,,9.4,38.9,29.8,33.9,26.6
137,Admiralty,2020.0,5.0,17.0,    46.0,    27.0,    35.2,    38.2,,,,9.3,39.6,28.2,33.1,24.7
138,Admiralty,2020.0,5.0,18.0,     0.0,     0.0,     0.6,     3.4,,,,7.6,23.7,29.1,34.4,25.3
139,Admiralty,2020.0,5.0,19.0,     0.0,     0.0,     0.0,     0.0,,,,10.5,36.7,30.1,34.1,28.0
140,Admiralty,2020.0,5.0,20.0,-,-,-,-,,,,9.9,45.7,28.8,33.4,25.7
141,Admiralty,2020.0,5.0,21.0,     0.2,-,-,-,,,,10.5,42.0,29.0,35.8,26.5
142,Admiralty,2020.0,5.0,22.0,    40.0,    23.6,    39.4,    40.0,,,,10.9,35.0,27.9,32.4,23.4
143,Admiralty,2020.0,5.0,23.0,     0.2,     0.2,     0.2,     0.2,,,,9.4,25.9,27.5,30.8,26.0
144,Admiralty,2020.0,5.0,24.0,     0.0,     0.0,     0.0,     0.0,,,,12.1,42.0,28.5,33.6,26.4
145,Admiralty,2020.0,5.0,25.0,    13.6,    13.4,    13.6,    13.6,,,,10.9,34.3,28.7,34.6,26.2
146,Admiralty,2020.0,5.0,26.0,     2.2,     1.4,     1.8,     2.0,,,,9.6,30.6,28.9,35.0,26.1
147,Admiralty,2020.0,5.0,27.0,     1.8,     0.8,     1.4,     1.8,,,,10.7,41.1,28.1,31.4,25.9
148,Admiralty,2020.0,5.0,28.0,     0.6,     0.6,     0.6,     0.6,,,,11.0,35.2,29.0,34.3,26.5
149,Admiralty,2020.0,5.0,29.0,     3.8,     3.6,     3.8,     3.8,,,,9.6,39.6,28.1,32.4,25.1
150,Admiralty,2020.0,5.0,30.0,     6.0,     4.0,     4.0,     5.2,,,,10.1,45.0,27.8,34.7,25.2
151,Admiralty,2020.0,5.0,31.0,     0.0,     0.0,     0.0,     0.0,,,,11.1,29.1,28.3,33.5,25.9
152,Admiralty,2020.0,6.0,1.0,10.0,     4.8,-,-,,,,11.1,38.9,26.4,30.4,24.2
153,Admiralty,2020.0,6.0,2.0,19.4,     7.8,-,-,,,,9.7,32.4,28.1,35.6,24.3
154,Admiralty,2020.0,6.0,3.0,0.0,     0.0,     0.0,     0.0,,,,11.6,35.6,28.6,32.3,25.8
155,Admiralty,2020.0,6.0,4.0,13.8,     9.8,    10.8,    11.0,,,,8.4,51.5,28.5,34.0,24.1
156,Admiralty,2020.0,6.0,5.0,9.8,-,-,-,,,,8.0,33.2,27.9,31.5,23.9
157,Admiralty,2020.0,6.0,6.0,3.2,-,-,-,,,,8.5,25.2,27.0,29.4,24.3
158,Admiralty,2020.0,6.0,7.0,0.0,     0.0,     0.0,     0.0,,,,10.6,24.4,29.3,33.9,26.0
159,Admiralty,2020.0,6.0,8.0,0.0,     0.0,     0.0,     0.0,,,,10.9,34.3,29.3,34.8,27.1
160,Admiralty,2020.0,6.0,9.0,0.0,     0.0,     0.0,     0.0,,,,10.0,29.8,29.9,33.7,26.6
161,Admiralty,2020.0,6.0,10.0,0.0,     0.0,     0.0,     0.0,,,,12.1,39.3,29.0,33.5,25.9
162,Admiralty,2020.0,6.0,11.0,1.2,     1.2,     1.2,     1.2,,,,12.1,37.0,28.3,33.5,25.2
163,Admiralty,2020.0,6.0,12.0,1.6,     1.6,     1.6,     1.6,,,,9.3,34.6,28.5,32.0,26.9
164,Admiralty,2020.0,6.0,13.0,7.4,     1.2,     2.2,     3.2,,,,9.0,29.4,25.6,27.2,24.3
165,Admiralty,2020.0,6.0,14.0,1.2,     1.0,     1.0,     1.0,,,,8.2,33.9,28.0,33.2,25.1
166,Admiralty,2020.0,6.0,15.0,0.2,     0.2,     0.2,     0.2,,,,9.7,42.8,29.6,33.4,27.8
167,Admiralty,2020.0,6.0,16.0,4.6,     4.6,     4.6,     4.6,,,,12.7,35.2,28.2,31.2,26.2
168,Admiralty,2020.0,6.0,17.0,11.2,     3.6,     5.6,     7.6,,,,9.3,27.8,26.6,29.7,25.2
169,Admiralty,2020.0,6.0,18.0,1.4,     0.8,     0.8,     0.8,,,,8.9,23.7,27.3,30.4,25.2
170,Admiralty,2020.0,6.0,19.0,2.0,     0.8,     1.4,     1.8,,,,7.8,24.1,28.0,31.6,25.3
171,Admiralty,2020.0,6.0,20.0,13.0,     4.6,     6.2,     6.8,,,,8.3,32.8,26.1,28.1,24.4
172,Admiralty,2020.0,6.0,21.0,0.0,     0.0,     0.0,     0.0,,,,8.2,29.4,26.7,28.4,25.4
173,Admiralty,2020.0,6.0,22.0,0.0,     0.0,     0.0,     0.0,,,,8.5,27.8,27.1,28.6,25.5
174,Admiralty,2020.0,6.0,23.0,16.8,     4.4,     6.6,     9.8,,,,8.6,34.3,26.4,29.3,23.4
175,Admiralty,2020.0,6.0,24.0,6.8,     3.4,     4.2,     4.8,,,,9.5,41.1,26.3,27.5,23.9
176,Admiralty,2020.0,6.0,25.0,0.0,     0.0,     0.0,     0.0,,,,9.1,25.6,28.3,32.3,25.3
177,Admiralty,2020.0,6.0,26.0,0.0,     0.0,     0.0,     0.0,,,,10.0,28.5,28.7,32.4,26.4
178,Admiralty,2020.0,6.0,27.0,3.8,     3.8,     3.8,     3.8,,,,10.9,37.8,28.9,31.9,26.3
179,Admiralty,2020.0,6.0,28.0,0.2,     0.2,     0.2,     0.2,,,,9.3,43.9,29.2,32.6,26.9
180,Admiralty,2020.0,6.0,29.0,0.4,     0.2,     0.4,     0.4,,,,8.7,36.3,29.4,32.4,27.6
181,Admiralty,2020.0,6.0,30.0,7.2,     7.2,     7.2,     7.2,,,,10.8,43.2,29.2,33.8,26.2
182,Admiralty,2020.0,7.0,1.0,5.6,     5.6,     5.6,     5.6,,,,8.2,34.3,28.7,32.3,24.6
183,Admiralty,2020.0,7.0,2.0,0.0,     0.0,     0.0,     0.0,,,,9.6,34.6,29.0,31.5,27.2
184,Admiralty,2020.0,7.0,3.0,0.0,     0.0,     0.0,     0.0,,,,9.1,32.8,29.7,33.5,27.7
185,Admiralty,2020.0,7.0,4.0,0.2,     0.2,     0.2,     0.2,,,,11.0,40.0,28.6,32.8,25.1
186,Admiralty,2020.0,7.0,5.0,2.6,     1.8,     2.4,     2.6,,,,11.6,53.7,27.0,32.8,24.6
187,Admiralty,2020.0,7.0,6.0,2.0,     1.4,     2.0,     2.0,,,,11.8,36.7,27.6,32.5,25.3
188,Admiralty,2020.0,7.0,7.0,9.0,     8.8,     8.8,     8.8,,,,9.5,30.6,27.0,32.0,25.0
189,Admiralty,2020.0,7.0,8.0,4.0,     4.0,     4.0,     4.0,,,,8.7,23.7,27.0,30.0,25.1
190,Admiralty,2020.0,7.0,9.0,11.6,     6.8,     9.0,    10.4,,,,9.2,35.9,25.6,26.9,23.0
191,Admiralty,2020.0,7.0,10.0,0.0,     0.0,     0.0,     0.4,,,,10.4,31.7,27.7,32.0,24.8
192,Admiralty,2020.0,7.0,11.0,0.4,     0.4,     0.4,     0.4,,,,10.7,28.5,27.7,31.6,26.0
193,Admiralty,2020.0,7.0,12.0,5.0,     5.0,     5.0,     5.0,,,,8.8,25.6,28.1,31.9,24.1
194,Admiralty,2020.0,7.0,13.0,23.0,    15.6,    18.2,    20.2,,,,11.1,39.3,25.5,28.2,23.6
195,Admiralty,2020.0,7.0,14.0,0.2,     0.2,     0.2,     0.2,,,,10.2,32.0,27.0,29.9,25.0
196,Admiralty,2020.0,7.0,15.0,11.6,     9.4,    11.6,    11.6,,,,8.7,25.9,27.4,31.7,25.0
197,Admiralty,2020.0,7.0,16.0,3.8,-,-,-,,,,11.0,40.7,28.0,34.6,24.2
198,Admiralty,2020.0,7.0,17.0,0.0,     0.0,     0.0,     0.0,,,,9.6,25.9,29.0,33.2,25.2
199,Admiralty,2020.0,7.0,18.0,7.4,     3.0,     4.8,     5.6,,,,12.1,34.3,27.7,31.8,26.0
200,Admiralty,2020.0,7.0,19.0,0.0,     0.0,     0.0,     0.0,,,,9.7,27.8,28.4,33.2,24.8
201,Admiralty,2020.0,7.0,20.0,0.0,     0.0,     0.0,     0.0,,,,13.2,39.6,29.4,33.4,27.3
202,Admiralty,2020.0,7.0,21.0,0.0,     0.0,     0.0,     0.0,,,,11.7,38.2,29.5,33.9,27.4
203,Admiralty,2020.0,7.0,22.0,19.0,    12.8,    13.4,    13.4,,,,9.8,25.6,27.3,29.9,23.8
204,Admiralty,2020.0,7.0,23.0,2.2,     1.2,     1.6,     1.8,,,,9.0,36.3,27.6,31.1,24.7
205,Admiralty,2020.0,7.0,24.0,9.0,     8.2,     8.6,     8.6,,,,11.0,42.8,27.4,30.8,24.2
206,Admiralty,2020.0,7.0,25.0,5.0,     5.0,     5.0,     5.0,,,,10.9,31.7,27.0,31.0,24.8
207,Admiralty,2020.0,7.0,26.0,17.2,    10.0,    10.4,    10.4,,,,10.8,45.4,27.1,31.8,24.0
208,Admiralty,2020.0,7.0,27.0,40.6,    14.6,    15.6,    19.8,,,,10.3,43.5,26.0,29.9,22.8
209,Admiralty,2020.0,7.0,28.0,0.2,     0.2,     0.2,     0.2,,,,9.7,27.4,27.7,31.6,24.5
210,Admiralty,2020.0,7.0,29.0,9.4,     3.4,     4.2,     5.6,,,,9.9,22.0,25.9,28.4,23.9
211,Admiralty,2020.0,7.0,30.0,0.0,     0.0,     0.0,     0.0,,,,10.4,26.3,28.4,32.7,25.2
212,Admiralty,2020.0,7.0,31.0,26.0,    19.8,    25.6,    26.0,,,,9.6,39.3,27.9,30.9,23.4
213,Admiralty,2020.0,8.0,1.0,1.0,0.4,0.6,0.8,,,,8.8,34.3,28.4,32.3,24.5
214,Admiralty,2020.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,8.4,25.9,29.0,32.4,26.7
215,Admiralty,2020.0,8.0,3.0,0.0,0.0,0.0,0.0,,,,9.2,28.2,29.5,33.2,27.3
216,Admiralty,2020.0,8.0,4.0,1.0,1.0,1.0,1.0,,,,9.9,59.4,27.6,29.6,24.1
217,Admiralty,2020.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,8.3,28.2,29.0,33.0,26.5
218,Admiralty,2020.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,8.2,25.6,29.5,33.5,27.7
219,Admiralty,2020.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,9.6,29.1,29.9,33.6,27.3
220,Admiralty,2020.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,9.2,27.8,30.2,34.6,27.6
221,Admiralty,2020.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,9.3,29.8,30.3,35.4,27.9
222,Admiralty,2020.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,10.0,28.9,30.3,34.3,27.9
223,Admiralty,2020.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,9.6,31.7,29.8,34.0,28.2
224,Admiralty,2020.0,8.0,12.0,12.6,4.8,7.6,8.6,,,,12.5,40.7,27.0,29.3,23.4
